Airline ID,Departure,Destination
TU,SXB,TUN
TU,SXF,DJE
TU,SXF,NBE
TU,TIP,TUN
TU,TLS,TUN
TU,TOB,TUN
TU,TOE,ORY
TU,TUN,ABJ
TU,TUN,ALG
TU,TUN,AMS
TU,TUN,BCN
TU,TUN,BEG
TU,TUN,BEN
TU,TUN,BEY
TU,TUN,BKO
TU,TUN,BLQ
TU,TUN,BOD
TU,TUN,BRU
TU,TUN,CAI
TU,TUN,CMN
TU,TUN,DKR
TU,TUN,DME
TU,TUN,DUS
TU,TUN,DXB
TU,TUN,FCO
TU,TUN,FRA
TU,TUN,GVA
TU,TUN,IST
TU,TUN,JED
TU,TUN,KWI
TU,TUN,LAQ
TU,TUN,LHR
TU,TUN,LIS
TU,TUN,LYS
TU,TUN,MAD
TU,TUN,MED
TU,TUN,MRA
TU,TUN,MRS
TU,TUN,MUC
TU,TUN,MXP
TU,TUN,NCE
TU,TUN,NKC
TU,TUN,NTE
TU,TUN,ORN
TU,TUN,ORY
TU,TUN,OUA
TU,TUN,PMO
TU,TUN,SXB
TU,TUN,TIP
TU,TUN,TLS
TU,TUN,TOB
TU,TUN,VCE
TU,TUN,VIE
TU,TUN,ZRH
TU,VCE,TUN
TU,VIE,TUN
TU,ZRH,DJE
TU,ZRH,NBE
TU,ZRH,TUN
TV,BPX,LXA
TV,CKG,LXA
TV,CKG,SHA
TV,CTU,HGH
TV,CTU,KWE
TV,CTU,LXA
TV,CTU,LZY
TV,CTU,SHA
TV,CTU,SZX
TV,CTU,XMN
TV,CTU,XNN
TV,HGH,CTU
TV,INC,LXA
TV,INC,PEK
TV,KWE,CTU
TV,LHW,LXA
TV,LHW,TYN
TV,LXA,BPX
TV,LXA,CKG
TV,LXA,CTU
TV,LXA,INC
TV,LXA,LHW
TV,LXA,LZY
TV,LXA,MIG
TV,LXA,NGQ
TV,LXA,XNN
TV,LZY,CTU
TV,LZY,LXA
TV,MIG,LXA
TV,NGQ,LXA
TV,NKG,XNN
TV,PEK,INC
TV,SHA,CKG
TV,SHA,CTU
TV,SZX,CTU
TV,TYN,LHW
TV,XMN,CTU
TV,XNN,CTU
TV,XNN,LXA
TV,XNN,NKG
TV,XNN,YUS
TV,YUS,XNN
TW,BKK,ICN
TW,CJU,GMP
TW,CJU,TAE
TW,CTS,ICN
TW,FUK,ICN
TW,GMP,CJU
TW,GMP,TSA
TW,HSG,ICN
TW,ICN,BKK
TW,ICN,CTS
TW,ICN,FUK
TW,ICN,HSG
TW,ICN,TNA
TW,TAE,CJU
TW,TNA,ICN
TW,TSA,GMP
TX,CAY,ORY
TX,DZA,TNR
TX,FDF,ORY
TX,FDF,PTP
TX,FDF,SLU
TX,ORY,CAY
TX,ORY,DZA
TX,ORY,FDF
TX,ORY,PAP
TX,ORY,PTP
TX,ORY,RUN
TX,ORY,SXM
TX,PAP,PTP
TX,PAP,SDQ
TX,PTP,FDF
TX,PTP,ORY
TX,PTP,PAP
TX,PTP,SDQ
TX,PTP,SFG
TX,RUN,ORY
TX,SBH,SXM
TX,SDQ,ORY
TX,SDQ,PTP
TX,SFG,PTP
TX,SLU,FDF
TX,SXM,ORY
TX,SXM,SBH
TX,TNR,ORY
TY,BMY,GEA
TY,BMY,KOC
TY,GEA,ILP
TY,GEA,KNQ
TY,GEA,KOC
TY,GEA,LIF
TY,GEA,MEE
TY,GEA,TGJ
TY,GEA,TOU
TY,GEA,UVE
TY,ILP,GEA
TY,KNQ,GEA
TY,KOC,BMY
TY,KOC,GEA
TY,LIF,GEA
TY,LIF,TGJ
TY,LIF,UVE
TY,MEE,GEA
TY,TGJ,GEA
TY,TGJ,LIF
TY,TOU,GEA
TY,UVE,GEA
TY,UVE,LIF
TZ,BKK,SIN
TZ,HKG,SIN
TZ,ICN,TPE
TZ,NKG,SIN
TZ,NRT,TPE
TZ,OOL,SIN
TZ,PER,SIN
TZ,SHE,TAO
TZ,SIN,BKK
TZ,SIN,HKG
TZ,SIN,NKG
TZ,SIN,OOL
TZ,SIN,PER
TZ,SIN,SYD
TZ,SIN,TAO
TZ,SIN,TPE
TZ,SIN,TSN
TZ,SYD,SIN
TZ,TAO,SHE
TZ,TAO,SIN
TZ,TPE,ICN
TZ,TPE,NRT
TZ,TPE,SIN
TZ,TSN,SIN
U2,ABZ,LGW
U2,ABZ,LTN
U2,ACE,LGW
U2,ACE,LPL
U2,ADB,LGW
U2,AGA,CDG
U2,AGA,LGW
U2,AGA,LYS
U2,AGA,SXF
U2,AGP,BFS
U2,AGP,BRS
U2,AGP,BSL
U2,AGP,CDG
U2,AGP,GLA
U2,AGP,GVA
U2,AGP,LGW
U2,AGP,LPL
U2,AGP,LTN
U2,AGP,MAN
U2,AGP,MXP
U2,AGP,NCL
U2,AGP,SEN
U2,AGP,STN
U2,AGP,SXF
U2,AHO,MXP
U2,AJA,BSL
U2,AJA,CDG
U2,AJA,GVA
U2,AJA,LGW
U2,AJA,LYS
U2,ALC,BFS
U2,ALC,BRS
U2,ALC,BSL
U2,ALC,EDI
U2,ALC,GLA
U2,ALC,GVA
U2,ALC,LGW
U2,ALC,LPL
U2,ALC,LTN
U2,ALC,MAN
U2,ALC,NCL
U2,ALC,SEN
U2,AMS,BFS
U2,AMS,BOD
U2,AMS,BRS
U2,AMS,BSL
U2,AMS,EDI
U2,AMS,FCO
U2,AMS,GLA
U2,AMS,GVA
U2,AMS,LGW
U2,AMS,LIS
U2,AMS,LPL
U2,AMS,LTN
U2,AMS,MAN
U2,AMS,MXP
U2,AMS,NCL
U2,AMS,PRG
U2,AMS,SEN
U2,AMS,STN
U2,AMS,SXF
U2,ARN,GVA
U2,ATH,EDI
U2,ATH,FCO
U2,ATH,GVA
U2,ATH,HAM
U2,ATH,LGW
U2,ATH,MAN
U2,ATH,MXP
U2,ATH,ORY
U2,ATH,SXF
U2,AYT,BSL
U2,AYT,LGW
U2,AYT,MAN
U2,BCN,BFS
U2,BCN,BRS
U2,BCN,BSL
U2,BCN,CDG
U2,BCN,GVA
U2,BCN,LGW
U2,BCN,LPL
U2,BCN,LTN
U2,BCN,LYS
U2,BCN,MXP
U2,BCN,NCE
U2,BCN,NCL
U2,BCN,SEN
U2,BCN,SXF
U2,BDS,BSL
U2,BDS,GVA
U2,BDS,MXP
U2,BEG,FCO
U2,BEG,GVA
U2,BEG,MXP
U2,BES,LYS
U2,BFS,AGP
U2,BFS,ALC
U2,BFS,AMS
U2,BFS,BCN
U2,BFS,BHX
U2,BFS,BRS
U2,BFS,CDG
U2,BFS,EDI
U2,BFS,FAO
U2,BFS,GLA
U2,BFS,KRK
U2,BFS,LGW
U2,BFS,LPL
U2,BFS,LTN
U2,BFS,MAN
U2,BFS,MLA
U2,BFS,NCE
U2,BFS,NCL
U2,BFS,PMI
U2,BFS,STN
U2,BGO,LGW
U2,BHX,BFS
U2,BIA,CDG
U2,BIA,GVA
U2,BIA,LGW
U2,BIA,LYS
U2,BIA,TLS
U2,BIO,GVA
U2,BIO,LIS
U2,BIO,MAN
U2,BIO,STN
U2,BIQ,CDG
U2,BJV,BRS
U2,BJV,EDI
U2,BJV,LGW
U2,BJV,LPL
U2,BJV,STN
U2,BLQ,CDG
U2,BLQ,LGW
U2,BOD,AMS
U2,BOD,BRS
U2,BOD,BRU
U2,BOD,BSL
U2,BOD,GVA
U2,BOD,LGW
U2,BOD,LIL
U2,BOD,LIS
U2,BOD,LTN
U2,BOD,LYS
U2,BOD,MXP
U2,BOD,NCE
U2,BOD,RAK
U2,BRI,CDG
U2,BRI,LGW
U2,BRI,MXP
U2,BRS,AGP
U2,BRS,ALC
U2,BRS,AMS
U2,BRS,BCN
U2,BRS,BFS
U2,BRS,BJV
U2,BRS,BOD
U2,BRS,CDG
U2,BRS,CFU
U2,BRS,CPH
U2,BRS,DLM
U2,BRS,EDI
U2,BRS,FAO
U2,BRS,FCO
U2,BRS,FNC
U2,BRS,FUE
U2,BRS,GLA
U2,BRS,GVA
U2,BRS,HER
U2,BRS,INV
U2,BRS,KEF
U2,BRS,KRK
U2,BRS,LIS
U2,BRS,MAD
U2,BRS,MJV
U2,BRS,NCE
U2,BRS,NCL
U2,BRS,PFO
U2,BRS,PMI
U2,BRS,PRG
U2,BRS,PSA
U2,BRS,RAK
U2,BRS,SXF
U2,BRS,TFS
U2,BRS,TLS
U2,BRU,BOD
U2,BRU,BSL
U2,BRU,GVA
U2,BRU,LGW
U2,BRU,LYS
U2,BRU,MXP
U2,BRU,NAP
U2,BRU,NCE
U2,BRU,SXF
U2,BRU,TLS
U2,BSL,AGP
U2,BSL,AJA
U2,BSL,ALC
U2,BSL,AMS
U2,BSL,AYT
U2,BSL,BCN
U2,BSL,BDS
U2,BSL,BOD
U2,BSL,BRU
U2,BSL,BUD
U2,BSL,CAG
U2,BSL,CPH
U2,BSL,CTA
U2,BSL,DRS
U2,BSL,EDI
U2,BSL,FAO
U2,BSL,FCO
U2,BSL,FUE
U2,BSL,HAM
U2,BSL,KEF
U2,BSL,KRK
U2,BSL,LCA
U2,BSL,LGW
U2,BSL,LIS
U2,BSL,LPA
U2,BSL,MAD
U2,BSL,MAN
U2,BSL,MPL
U2,BSL,NAP
U2,BSL,NCE
U2,BSL,NTE
U2,BSL,OLB
U2,BSL,OPO
U2,BSL,PMI
U2,BSL,PRN
U2,BSL,RAK
U2,BSL,SCQ
U2,BSL,SKG
U2,BSL,SPU
U2,BSL,SVQ
U2,BSL,SXF
U2,BSL,TFS
U2,BSL,TLS
U2,BSL,TLV
U2,BSL,VCE
U2,BUD,BSL
U2,BUD,CDG
U2,BUD,GVA
U2,BUD,LGW
U2,BUD,LTN
U2,BUD,SXF
U2,CAG,BSL
U2,CAG,GVA
U2,CAG,MXP
U2,CAG,STN
U2,CAG,SXF
U2,CDG,AGA
U2,CDG,AGP
U2,CDG,AJA
U2,CDG,BCN
U2,CDG,BFS
U2,CDG,BIA
U2,CDG,BIQ
U2,CDG,BLQ
U2,CDG,BRI
U2,CDG,BRS
U2,CDG,BUD
U2,CDG,CMN
U2,CDG,CPH
U2,CDG,CTA
U2,CDG,EDI
U2,CDG,GLA
U2,CDG,KRK
U2,CDG,LGW
U2,CDG,LIS
U2,CDG,LPL
U2,CDG,LTN
U2,CDG,MAD
U2,CDG,MXP
U2,CDG,NAP
U2,CDG,NCE
U2,CDG,OPO
U2,CDG,PRG
U2,CDG,RAK
U2,CDG,TFS
U2,CDG,TLS
U2,CDG,VCE
U2,CFU,BRS
U2,CFU,LGW
U2,CFU,LTN
U2,CFU,MAN
U2,CGN,LGW
U2,CHQ,LGW
U2,CMN,CDG
U2,CMN,LYS
U2,CMN,MXP
U2,CPH,BRS
U2,CPH,BSL
U2,CPH,CDG
U2,CPH,EDI
U2,CPH,FCO
U2,CPH,GVA
U2,CPH,HAM
U2,CPH,LGW
U2,CPH,MAN
U2,CPH,MXP
U2,CPH,STN
U2,CPH,SXF
U2,CTA,BSL
U2,CTA,CDG
U2,CTA,GVA
U2,CTA,HAM
U2,CTA,LGW
U2,CTA,LTN
U2,CTA,MAN
U2,CTA,MXP
U2,CTA,NAP
U2,DBV,EDI
U2,DBV,GVA
U2,DBV,LGW
U2,DBV,STN
U2,DLM,BRS
U2,DLM,EDI
U2,DLM,LGW
U2,DLM,MAN
U2,DLM,STN
U2,DME,LGW
U2,DME,MAN
U2,DRS,BSL
U2,DTM,LTN
U2,DUS,LGW
U2,EDI,ALC
U2,EDI,AMS
U2,EDI,ATH
U2,EDI,BFS
U2,EDI,BJV
U2,EDI,BRS
U2,EDI,BSL
U2,EDI,CDG
U2,EDI,CPH
U2,EDI,DBV
U2,EDI,DLM
U2,EDI,GVA
U2,EDI,HAM
U2,EDI,HER
U2,EDI,KEF
U2,EDI,KRK
U2,EDI,LGW
U2,EDI,LIS
U2,EDI,LTN
U2,EDI,LYS
U2,EDI,MAD
U2,EDI,MUC
U2,EDI,MXP
U2,EDI,NAP
U2,EDI,NCE
U2,EDI,PFO
U2,EDI,PMI
U2,EDI,PRG
U2,EDI,SEN
U2,EDI,STN
U2,EDI,SXF
U2,EDI,TFS
U2,EFL,LGW
U2,FAO,BFS
U2,FAO,BRS
U2,FAO,BSL
U2,FAO,GLA
U2,FAO,GVA
U2,FAO,LGW
U2,FAO,LPL
U2,FAO,LTN
U2,FAO,NCL
U2,FAO,ORY
U2,FAO,SEN
U2,FCO,AMS
U2,FCO,ATH
U2,FCO,BEG
U2,FCO,BRS
U2,FCO,BSL
U2,FCO,CPH
U2,FCO,GVA
U2,FCO,HAM
U2,FCO,LGW
U2,FCO,LIN
U2,FCO,LYS
U2,FCO,MXP
U2,FCO,NCE
U2,FCO,NTE
U2,FCO,ORY
U2,FCO,PMO
U2,FCO,PRG
U2,FCO,SKG
U2,FCO,SXF
U2,FCO,TLS
U2,FCO,TLV
U2,FNC,BRS
U2,FNC,LGW
U2,FNC,LIS
U2,FUE,BRS
U2,FUE,BSL
U2,FUE,LGW
U2,FUE,LPL
U2,GIB,LGW
U2,GLA,AGP
U2,GLA,ALC
U2,GLA,AMS
U2,GLA,BFS
U2,GLA,BRS
U2,GLA,CDG
U2,GLA,FAO
U2,GLA,JER
U2,GLA,KGS
U2,GLA,LGW
U2,GLA,LTN
U2,GLA,PMI
U2,GLA,STN
U2,GLA,SXF
U2,GVA,AGP
U2,GVA,AJA
U2,GVA,ALC
U2,GVA,AMS
U2,GVA,ARN
U2,GVA,ATH
U2,GVA,BCN
U2,GVA,BDS
U2,GVA,BEG
U2,GVA,BIA
U2,GVA,BIO
U2,GVA,BOD
U2,GVA,BRS
U2,GVA,BRU
U2,GVA,BUD
U2,GVA,CAG
U2,GVA,CPH
U2,GVA,CTA
U2,GVA,DBV
U2,GVA,EDI
U2,GVA,FAO
U2,GVA,FCO
U2,GVA,HER
U2,GVA,HRG
U2,GVA,IBZ
U2,GVA,JMK
U2,GVA,LGW
U2,GVA,LIL
U2,GVA,LIS
U2,GVA,LPL
U2,GVA,LTN
U2,GVA,MAD
U2,GVA,MAN
U2,GVA,NAP
U2,GVA,NCE
U2,GVA,NTE
U2,GVA,OLB
U2,GVA,OPO
U2,GVA,ORY
U2,GVA,PMI
U2,GVA,PRN
U2,GVA,RAK
U2,GVA,SCQ
U2,GVA,SEN
U2,GVA,SPU
U2,GVA,SVQ
U2,GVA,SXF
U2,GVA,TFS
U2,GVA,TLS
U2,GVA,TLV
U2,GVA,VCE
U2,HAM,ATH
U2,HAM,BSL
U2,HAM,CPH
U2,HAM,CTA
U2,HAM,EDI
U2,HAM,FCO
U2,HAM,LGW
U2,HAM,LTN
U2,HAM,MAN
U2,HAM,MXP
U2,HAM,NAP
U2,HAM,NCE
U2,HAM,PMI
U2,HAM,VCE
U2,HER,BRS
U2,HER,EDI
U2,HER,GVA
U2,HER,LGW
U2,HER,LTN
U2,HER,MAN
U2,HER,MXP
U2,HER,SXF
U2,HRG,GVA
U2,HRG,LGW
U2,IBZ,GVA
U2,IBZ,LGW
U2,IBZ,LTN
U2,IBZ,MXP
U2,IBZ,SEN
U2,IBZ,STN
U2,INN,LGW
U2,INV,BRS
U2,INV,LGW
U2,INV,LTN
U2,IOM,LGW
U2,IOM,LPL
U2,JER,GLA
U2,JER,LGW
U2,JER,LPL
U2,JER,NCL
U2,JER,SEN
U2,JMK,GVA
U2,JMK,LGW
U2,JMK,MAN
U2,JMK,MXP
U2,JTR,LGW
U2,JTR,MAN
U2,KEF,BRS
U2,KEF,BSL
U2,KEF,EDI
U2,KEF,LTN
U2,KEF,MAN
U2,KGS,GLA
U2,KGS,LGW
U2,KLX,LGW
U2,KRK,BFS
U2,KRK,BRS
U2,KRK,BSL
U2,KRK,CDG
U2,KRK,EDI
U2,KRK,LGW
U2,KRK,LPL
U2,KRK,SEN
U2,LCA,BSL
U2,LCA,LGW
U2,LCA,LPL
U2,LCA,MXP
U2,LEI,LGW
U2,LGW,ABZ
U2,LGW,ACE
U2,LGW,ADB
U2,LGW,AGA
U2,LGW,AGP
U2,LGW,AJA
U2,LGW,ALC
U2,LGW,AMS
U2,LGW,ATH
U2,LGW,AYT
U2,LGW,BCN
U2,LGW,BFS
U2,LGW,BGO
U2,LGW,BIA
U2,LGW,BJV
U2,LGW,BLQ
U2,LGW,BOD
U2,LGW,BRI
U2,LGW,BRU
U2,LGW,BSL
U2,LGW,BUD
U2,LGW,CDG
U2,LGW,CFU
U2,LGW,CGN
U2,LGW,CHQ
U2,LGW,CPH
U2,LGW,CTA
U2,LGW,DBV
U2,LGW,DLM
U2,LGW,DME
U2,LGW,DUS
U2,LGW,EDI
U2,LGW,EFL
U2,LGW,FAO
U2,LGW,FCO
U2,LGW,FNC
U2,LGW,FUE
U2,LGW,GIB
U2,LGW,GLA
U2,LGW,GVA
U2,LGW,HAM
U2,LGW,HER
U2,LGW,HRG
U2,LGW,IBZ
U2,LGW,INN
U2,LGW,INV
U2,LGW,IOM
U2,LGW,JER
U2,LGW,JMK
U2,LGW,JTR
U2,LGW,KGS
U2,LGW,KLX
U2,LGW,KRK
U2,LGW,LCA
U2,LGW,LEI
U2,LGW,LIN
U2,LGW,LIS
U2,LGW,LPA
U2,LGW,LUX
U2,LGW,LYS
U2,LGW,MAD
U2,LGW,MAH
U2,LGW,MJV
U2,LGW,MLA
U2,LGW,MPL
U2,LGW,MRS
U2,LGW,MUC
U2,LGW,MXP
U2,LGW,NAP
U2,LGW,NCE
U2,LGW,NCL
U2,LGW,NTE
U2,LGW,OLB
U2,LGW,OPO
U2,LGW,OTP
U2,LGW,PFO
U2,LGW,PMI
U2,LGW,PMO
U2,LGW,PRG
U2,LGW,PSA
U2,LGW,RAK
U2,LGW,RHO
U2,LGW,SCQ
U2,LGW,SKG
U2,LGW,SOF
U2,LGW,SPU
U2,LGW,SSH
U2,LGW,SVQ
U2,LGW,SXB
U2,LGW,SXF
U2,LGW,TFS
U2,LGW,TLL
U2,LGW,TLS
U2,LGW,TLV
U2,LGW,VCE
U2,LGW,VIE
U2,LGW,VLC
U2,LGW,VRN
U2,LGW,ZAG
U2,LGW,ZRH
U2,LGW,ZTH
U2,LIL,BOD
U2,LIL,GVA
U2,LIL,NCE
U2,LIL,TLS
U2,LIN,FCO
U2,LIN,LGW
U2,LIN,ORY
U2,LIS,AMS
U2,LIS,BIO
U2,LIS,BOD
U2,LIS,BRS
U2,LIS,BSL
U2,LIS,CDG
U2,LIS,EDI
U2,LIS,FNC
U2,LIS,GVA
U2,LIS,LGW
U2,LIS,LPL
U2,LIS,LTN
U2,LIS,LUX
U2,LIS,LYS
U2,LIS,MAD
U2,LIS,MXP
U2,LIS,NCE
U2,LIS,SXF
U2,LJU,STN
U2,LPA,BSL
U2,LPA,LGW
U2,LPL,ACE
U2,LPL,AGP
U2,LPL,ALC
U2,LPL,AMS
U2,LPL,BCN
U2,LPL,BFS
U2,LPL,BJV
U2,LPL,CDG
U2,LPL,FAO
U2,LPL,FUE
U2,LPL,GVA
U2,LPL,IOM
U2,LPL,JER
U2,LPL,KRK
U2,LPL,LCA
U2,LPL,LIS
U2,LPL,MAD
U2,LPL,NAP
U2,LPL,NCE
U2,LPL,PMI
U2,LPL,RHO
U2,LPL,SXF
U2,LTN,ABZ
U2,LTN,AGP
U2,LTN,ALC
U2,LTN,AMS
U2,LTN,BCN
U2,LTN,BFS
U2,LTN,BOD
U2,LTN,BUD
U2,LTN,CDG
U2,LTN,CFU
U2,LTN,CTA
U2,LTN,DTM
U2,LTN,EDI
U2,LTN,FAO
U2,LTN,GLA
U2,LTN,GVA
U2,LTN,HAM
U2,LTN,HER
U2,LTN,IBZ
U2,LTN,INV
U2,LTN,KEF
U2,LTN,LIS
U2,LTN,MAD
U2,LTN,MPL
U2,LTN,MXP
U2,LTN,NCE
U2,LTN,PFO
U2,LTN,PMI
U2,LTN,PSA
U2,LTN,SSH
U2,LTN,SXF
U2,LTN,TLV
U2,LTN,VCE
U2,LTN,ZRH
U2,LUX,LGW
U2,LUX,LIS
U2,LUX,MXP
U2,LYS,AGA
U2,LYS,AJA
U2,LYS,BCN
U2,LYS,BES
U2,LYS,BIA
U2,LYS,BOD
U2,LYS,BRU
U2,LYS,CMN
U2,LYS,EDI
U2,LYS,FCO
U2,LYS,LGW
U2,LYS,LIS
U2,LYS,MAD
U2,LYS,NCE
U2,LYS,NTE
U2,LYS,OPO
U2,LYS,RAK
U2,LYS,STN
U2,LYS,SXF
U2,LYS,TLS
U2,LYS,VCE
U2,MAD,BRS
U2,MAD,BSL
U2,MAD,CDG
U2,MAD,EDI
U2,MAD,GVA
U2,MAD,LGW
U2,MAD,LIS
U2,MAD,LPL
U2,MAD,LTN
U2,MAD,LYS
U2,MAD,MXP
U2,MAD,SXF
U2,MAH,LGW
U2,MAN,AGP
U2,MAN,ALC
U2,MAN,AMS
U2,MAN,ATH
U2,MAN,AYT
U2,MAN,BFS
U2,MAN,BIO
U2,MAN,BSL
U2,MAN,CFU
U2,MAN,CPH
U2,MAN,CTA
U2,MAN,DLM
U2,MAN,DME
U2,MAN,GVA
U2,MAN,HAM
U2,MAN,HER
U2,MAN,JMK
U2,MAN,JTR
U2,MAN,KEF
U2,MAN,MLA
U2,MAN,MUC
U2,MAN,PFO
U2,MAN,PMI
U2,MAN,PRG
U2,MAN,RAK
U2,MAN,SKG
U2,MAN,SOF
U2,MAN,SSH
U2,MAN,SXF
U2,MAN,TFS
U2,MAN,TLV
U2,MAN,VCE
U2,MJV,BRS
U2,MJV,LGW
U2,MLA,BFS
U2,MLA,LGW
U2,MLA,MAN
U2,MLA,NCL
U2,MPL,BSL
U2,MPL,LGW
U2,MPL,LTN
U2,MRS,LGW
U2,MUC,EDI
U2,MUC,LGW
U2,MUC,MAN
U2,MUC,STN
U2,MXP,AGP
U2,MXP,AHO
U2,MXP,AMS
U2,MXP,ATH
U2,MXP,BCN
U2,MXP,BDS
U2,MXP,BEG
U2,MXP,BOD
U2,MXP,BRI
U2,MXP,BRU
U2,MXP,CAG
U2,MXP,CDG
U2,MXP,CMN
U2,MXP,CPH
U2,MXP,CTA
U2,MXP,EDI
U2,MXP,FCO
U2,MXP,HAM
U2,MXP,HER
U2,MXP,IBZ
U2,MXP,JMK
U2,MXP,LCA
U2,MXP,LGW
U2,MXP,LIS
U2,MXP,LTN
U2,MXP,LUX
U2,MXP,MAD
U2,MXP,NAP
U2,MXP,OLB
U2,MXP,PMI
U2,MXP,PMO
U2,MXP,PRG
U2,MXP,RAK
U2,MXP,SSH
U2,MXP,SUF
U2,MXP,SXF
U2,MXP,TLV
U2,NAP,BRU
U2,NAP,BSL
U2,NAP,CDG
U2,NAP,CTA
U2,NAP,EDI
U2,NAP,GVA
U2,NAP,HAM
U2,NAP,LGW
U2,NAP,LPL
U2,NAP,MXP
U2,NAP,NCE
U2,NAP,ORY
U2,NAP,STN
U2,NAP,SXF
U2,NAP,VCE
U2,NCE,BCN
U2,NCE,BFS
U2,NCE,BOD
U2,NCE,BRS
U2,NCE,BRU
U2,NCE,BSL
U2,NCE,CDG
U2,NCE,EDI
U2,NCE,FCO
U2,NCE,GVA
U2,NCE,HAM
U2,NCE,LGW
U2,NCE,LIL
U2,NCE,LIS
U2,NCE,LPL
U2,NCE,LTN
U2,NCE,LYS
U2,NCE,NAP
U2,NCE,NCL
U2,NCE,NTE
U2,NCE,OLB
U2,NCE,ORY
U2,NCE,RAK
U2,NCE,STN
U2,NCE,SXF
U2,NCE,TLS
U2,NCE,VCE
U2,NCL,AGP
U2,NCL,ALC
U2,NCL,AMS
U2,NCL,BCN
U2,NCL,BFS
U2,NCL,BRS
U2,NCL,FAO
U2,NCL,JER
U2,NCL,LGW
U2,NCL,MLA
U2,NCL,NCE
U2,NCL,PMI
U2,NTE,BSL
U2,NTE,FCO
U2,NTE,GVA
U2,NTE,LGW
U2,NTE,LYS
U2,NTE,NCE
U2,NTE,TLS
U2,OLB,BSL
U2,OLB,GVA
U2,OLB,LGW
U2,OLB,MXP
U2,OLB,NCE
U2,OLB,SXF
U2,OPO,BSL
U2,OPO,CDG
U2,OPO,GVA
U2,OPO,LGW
U2,OPO,LYS
U2,ORY,ATH
U2,ORY,FAO
U2,ORY,FCO
U2,ORY,GVA
U2,ORY,LIN
U2,ORY,NAP
U2,ORY,NCE
U2,ORY,PMO
U2,ORY,PSA
U2,ORY,SXF
U2,ORY,TLS
U2,ORY,VCE
U2,OTP,LGW
U2,OVD,STN
U2,PFO,BRS
U2,PFO,EDI
U2,PFO,LGW
U2,PFO,LTN
U2,PFO,MAN
U2,PMI,BFS
U2,PMI,BRS
U2,PMI,BSL
U2,PMI,EDI
U2,PMI,GLA
U2,PMI,GVA
U2,PMI,HAM
U2,PMI,LGW
U2,PMI,LPL
U2,PMI,LTN
U2,PMI,MAN
U2,PMI,MXP
U2,PMI,NCL
U2,PMI,SEN
U2,PMI,STN
U2,PMI,SXF
U2,PMO,FCO
U2,PMO,LGW
U2,PMO,MXP
U2,PMO,ORY
U2,PRG,AMS
U2,PRG,BRS
U2,PRG,CDG
U2,PRG,EDI
U2,PRG,FCO
U2,PRG,LGW
U2,PRG,MAN
U2,PRG,MXP
U2,PRG,STN
U2,PRN,BSL
U2,PRN,GVA
U2,PSA,BRS
U2,PSA,LGW
U2,PSA,LTN
U2,PSA,ORY
U2,PSA,SXF
U2,RAK,BOD
U2,RAK,BRS
U2,RAK,BSL
U2,RAK,CDG
U2,RAK,GVA
U2,RAK,LGW
U2,RAK,LYS
U2,RAK,MAN
U2,RAK,MXP
U2,RAK,NCE
U2,RAK,STN
U2,RAK,SXF
U2,RAK,TLS
U2,RHO,LGW
U2,RHO,LPL
U2,SCQ,BSL
U2,SCQ,GVA
U2,SCQ,LGW
U2,SEN,AGP
U2,SEN,ALC
U2,SEN,AMS
U2,SEN,BCN
U2,SEN,EDI
U2,SEN,FAO
U2,SEN,GVA
U2,SEN,IBZ
U2,SEN,JER
U2,SEN,KRK
U2,SEN,PMI
U2,SEN,SXF
U2,SEN,VCE
U2,SKG,BSL
U2,SKG,FCO
U2,SKG,LGW
U2,SKG,MAN
U2,SKG,SXF
U2,SOF,LGW
U2,SOF,MAN
U2,SOF,STN
U2,SOF,SXF
U2,SPU,BSL
U2,SPU,GVA
U2,SPU,LGW
U2,SSH,LGW
U2,SSH,LTN
U2,SSH,MAN
U2,SSH,MXP
U2,SSH,STN
U2,STN,AGP
U2,STN,AMS
U2,STN,BFS
U2,STN,BIO
U2,STN,BJV
U2,STN,CAG
U2,STN,CPH
U2,STN,DBV
U2,STN,DLM
U2,STN,EDI
U2,STN,GLA
U2,STN,IBZ
U2,STN,LJU
U2,STN,LYS
U2,STN,MUC
U2,STN,NAP
U2,STN,NCE
U2,STN,OVD
U2,STN,PMI
U2,STN,PRG
U2,STN,RAK
U2,STN,SOF
U2,STN,SSH
U2,SUF,MXP
U2,SVQ,BSL
U2,SVQ,GVA
U2,SVQ,LGW
U2,SXB,LGW
U2,SXF,AGA
U2,SXF,AGP
U2,SXF,AMS
U2,SXF,ATH
U2,SXF,BCN
U2,SXF,BRS
U2,SXF,BRU
U2,SXF,BSL
U2,SXF,BUD
U2,SXF,CAG
U2,SXF,CPH
U2,SXF,EDI
U2,SXF,FCO
U2,SXF,GLA
U2,SXF,GVA
U2,SXF,HER
U2,SXF,LGW
U2,SXF,LIS
U2,SXF,LPL
U2,SXF,LTN
U2,SXF,LYS
U2,SXF,MAD
U2,SXF,MAN
U2,SXF,MXP
U2,SXF,NAP
U2,SXF,NCE
U2,SXF,OLB
U2,SXF,ORY
U2,SXF,PMI
U2,SXF,PSA
U2,SXF,RAK
U2,SXF,SEN
U2,SXF,SKG
U2,SXF,SOF
U2,SXF,SZG
U2,SXF,TFS
U2,SXF,TLV
U2,SXF,VCE
U2,SZG,SXF
U2,TFS,BRS
